Layer,Name,Area,Length,Contents,Count,Block Unit,Color,Linetype,Closed,Area_m2
MB-ELEV 4,Line,,1.7526,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5119,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,9.9289,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5709,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4746,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7289,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3604,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4180,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2839,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8312,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8661,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4922,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3541,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5371,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8245,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9007,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9005,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5873,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8486,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7903,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8924,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5350,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2491,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4093,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2402,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9218,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0330,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4819,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6415,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0946,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3858,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6976,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0959,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2145,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8419,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6453,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0199,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7738,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4827,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1280,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4331,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2822,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7400,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8492,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3220,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1649,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0627,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0922,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4473,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7844,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2035,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8863,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0800,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9383,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5441,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1699,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4692,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2883,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1069,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4970,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6430,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4949,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2460,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2419,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9936,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3629,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9319,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0275,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2657,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8086,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1091,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.0481,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1090,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4744,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9193,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1185,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.1544,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1458,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2419,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3659,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5448,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7623,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3176,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8758,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3579,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9276,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7451,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8737,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6265,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4329,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1032,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5052,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3757,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0901,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6670,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2600,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6743,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3352,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8929,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.8231,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3446,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8666,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3686,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5230,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2010,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5382,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2942,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4137,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2463,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4630,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5443,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6807,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6800,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7614,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8743,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4468,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9836,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0508,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5241,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7714,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5718,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9472,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7020,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5302,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3755,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5824,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4134,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0393,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.9919,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1471,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.8352,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4171,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8624,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6027,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3818,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9997,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3008,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9194,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.0879,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4597,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1604,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3885,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6976,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5417,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9347,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4883,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1148,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2867,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7003,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.7280,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0410,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3689,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8012,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.7608,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0920,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4948,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6470,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1388,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0645,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4162,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6432,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5879,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3769,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3249,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.5669,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.7286,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.4720,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1114,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4279,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1571,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0612,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1917,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2346,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2143,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5960,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6917,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1531,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4369,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0007,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3550,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6522,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8116,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9560,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.1068,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.8337,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5512,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7098,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.3109,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2574,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5149,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7765,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9363,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9866,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.2822,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4498,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2564,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2505,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2489,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5068,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4771,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7495,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8067,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1943,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1104,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9553,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7804,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5495,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1984,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.4936,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.9915,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6582,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6947,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2330,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9862,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.6644,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3820,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5706,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3229,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7973,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8479,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.1302,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2056,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4325,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8016,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5724,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.9967,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6722,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7580,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.7723,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7608,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5314,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1177,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7605,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6955,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2105,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4554,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5462,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.0553,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8643,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6630,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2132,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.0112,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.2261,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1121,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1575,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4287,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7443,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.4155,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7857,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.2553,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4557,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0877,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.0626,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,9.6848,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,9.7210,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.3104,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2578,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6526,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7606,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.1418,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4427,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9029,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1541,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4602,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.2482,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9041,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5993,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6065,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5665,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0792,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8047,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.1353,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5202,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1607,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5538,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.6248,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7971,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.5318,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.3015,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0407,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4685,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7187,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2439,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4552,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8504,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.7254,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.9643,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3722,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2506,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.9620,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2313,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7693,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3557,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4340,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2845,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4401,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.8880,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7152,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.5304,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2212,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3407,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4912,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4729,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7877,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2189,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2255,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4300,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3320,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7980,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7678,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5904,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.2300,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4930,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4673,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8582,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7422,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7088,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6273,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2811,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8416,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2740,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2278,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0480,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3277,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4391,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0387,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.8128,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7190,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1378,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7219,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8489,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.1410,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.0731,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6233,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8581,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.0818,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.9198,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.7368,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5597,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.1040,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3826,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.6783,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1158,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4507,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.7564,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.6519,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.0209,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.4253,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3814,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2701,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,3.4870,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.3179,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.4697,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.7859,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.3391,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.2187,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.2880,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.4117,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,4.1102,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4661,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.5737,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.5221,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,6.7324,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.4397,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,7.5053,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,7.4913,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.2904,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.1042,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.3824,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,5.6007,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.4122,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.3651,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,2.8649,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.2818,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.3239,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,0.9490,,1,,ByLayer,ByLayer,,
MB-ELEV 4,Line,,1.8287,,1,,ByLayer,ByLayer,,
